ensembl_gene_id,Start,End,Chromosome
ENSG00000252018,52754322,52754462,1
ENSG00000206627,52805108,52805212,1
ENSG00000283414,43716467,43716556,1
ENSG00000207508,40177843,40177949,1
ENSG00000200171,44153385,44153480,1
ENSG00000207194,50582404,50582511,1
ENSG00000283477,43838622,43838683,1
ENSG00000263675,37500935,37500994,1
ENSG00000238653,64384398,64384459,1
ENSG00000212624,51724775,51724896,1
ENSG00000200575,61816419,61816522,1
ENSG00000212360,61852499,61852602,1
ENSG00000251825,73191604,73191855,1
ENSG00000222624,65415816,65416006,1
ENSG00000223152,66094461,66094546,1
ENSG00000212308,78375164,78375268,1
ENSG00000276081,77060143,77060202,1
ENSG00000239640,52714399,52714695,1
ENSG00000252338,75538015,75538119,1
ENSG00000239319,65761058,65761352,1
ENSG00000251767,77420325,77420386,1
ENSG00000202263,78094807,78094915,1
ENSG00000199318,87453240,87453373,1
ENSG00000199666,90657750,90657964,1
ENSG00000200601,73749517,73749623,1
ENSG00000242482,67656831,67657129,1
ENSG00000201620,85883680,85883798,1
ENSG00000206817,91261625,91261724,1
ENSG00000264963,94150738,94151080,1
ENSG00000198974,40754355,40754446,1
ENSG00000212248,99978939,99979045,1
ENSG00000207962,40757284,40757372,1
ENSG00000207234,88816779,88816885,1
ENSG00000202259,100000637,100000739,1
ENSG00000212459,90253456,90253559,1
ENSG00000263526,94745860,94745900,1
ENSG00000211575,93846832,93846911,1
ENSG00000202254,99791662,99791753,1
ENSG00000201491,99784740,99784885,1
ENSG00000275455,107897223,107897304,1
ENSG00000200800,96225901,96226060,1
ENSG00000252530,101728642,101728737,1
ENSG00000200536,110272484,110272607,1
ENSG00000211543,116671749,116671827,1
ENSG00000252797,89987713,89987944,1
ENSG00000212266,117688621,117688742,1
ENSG00000222209,118264372,118264489,1
ENSG00000277141,117243212,117243508,1
ENSG00000215930,117094643,117094728,1
ENSG00000238761,112371004,112371107,1
ENSG00000222069,103523562,103523879,1
ENSG00000252005,73883714,73883822,1
ENSG00000252510,116962347,116962471,1
ENSG00000252830,143439605,143439714,1
ENSG00000283296,112461770,112461833,1
ENSG00000252717,101859851,101859957,1
ENSG00000277313,120228046,120228295,1
ENSG00000207472,182982212,182982318,1
ENSG00000199849,164351273,164351388,1
ENSG00000212538,163923670,163923873,1
ENSG00000251813,194488103,194488205,1
ENSG00000207108,185630428,185630528,1
ENSG00000202491,200008505,200008607,1
ENSG00000201596,185634073,185634182,1
ENSG00000273629,176217541,176217602,1
ENSG00000201493,218129795,218129952,1
ENSG00000200139,199888159,199888261,1
ENSG00000253025,176243862,176244029,1
ENSG00000201544,212352816,212352950,1
ENSG00000202498,215630026,215630117,1
ENSG00000221545,167998660,167998726,1
ENSG00000252906,175968398,175968540,1
ENSG00000202329,200014689,200014795,1
ENSG00000242794,232222866,232223145,1
ENSG00000283340,170151378,170151462,1
ENSG00000252860,200054061,200054165,1
ENSG00000263390,170151378,170151462,1
ENSG00000207181,235127803,235127937,1
ENSG00000264377,234306467,234306539,1
ENSG00000207149,120126974,120127074,1
ENSG00000284485,209432133,209432242,1
ENSG00000239494,169859756,169860052,1
ENSG00000199442,247997000,247997096,1
ENSG00000239690,234904186,234904488,1
ENSG00000202184,246189014,246189118,1
ENSG00000241395,211792111,211792406,1
ENSG00000200982,248045788,248045889,1
ENSG00000222407,231281414,231281524,1
ENSG00000200495,248912690,248912795,1
ENSG00000202609,177029363,177029445,1
ENSG00000252553,189666149,189666256,1
ENSG00000222240,188155839,188156180,1
ENSG00000212187,212025561,212025682,1
ENSG00000200036,167005959,167006077,1
ENSG00000212610,218541690,218541899,1
ENSG00000200327,163468496,163468605,1
ENSG00000200972,210374154,210374267,1
ENSG00000252011,246833448,246833529,1
ENSG00000207326,246426006,246426119,1
ENSG00000212205,211803017,211803104,1
ENSG00000264358,212077613,212077685,1
ENSG00000212527,163509484,163509595,1
ENSG00000252879,212099521,212099676,1
ENSG00000202264,227561181,227561300,1
ENSG00000285609,182944365,182944490,1
ENSG00000252084,242188647,242188789,1
ENSG00000200085,248029120,248029221,1
ENSG00000264500,248826377,248826443,1
ENSG00000202025,186311825,186311928,1
ENSG00000225545,170587249,170588236,1
ENSG00000206990,165662585,165662687,1
ENSG00000230175,165671256,165671725,1
ENSG00000225272,165676310,165676781,1
ENSG00000273365,165706556,165707284,1
ENSG00000230659,165819353,165819787,1
ENSG00000162545,20482391,20486210,1
ENSG00000090432,20499448,20508151,1
ENSG00000215520,20525989,20526751,1
ENSG00000183114,20552573,20555020,1
ENSG00000158825,20589086,20618903,1
ENSG00000158828,20633458,20651511,1
ENSG00000284005,20633679,20633788,1
ENSG00000117242,20642657,20652193,1
ENSG00000234473,192993449,192994677,1
ENSG00000238754,193057281,193057415,1
ENSG00000221680,193136503,193136583,1
ENSG00000162630,193178730,193186613,1
ENSG00000276735,193236794,193237107,1
ENSG00000229639,69433255,69435409,1
ENSG00000287453,69551848,69563715,1
ENSG00000270615,69606855,69608301,1
ENSG00000287283,69706950,69710274,1
ENSG00000240692,69879592,69879895,1
ENSG00000237919,70013982,70031222,1
ENSG00000066557,70144805,70205579,1
ENSG00000244389,70180144,70180440,1
ENSG00000228988,70218589,70221023,1
ENSG00000118454,70258999,70354734,1
ENSG00000116761,70411218,70439851,1
ENSG00000278636,70430896,70431178,1
ENSG00000271992,70445071,70445536,1
ENSG00000237033,70660657,70661265,1
ENSG00000007968,23506438,23531233,1
ENSG00000117318,23557926,23559501,1
ENSG00000229239,23670294,23680259,1
ENSG00000142676,23691742,23696835,1
ENSG00000057757,23778418,23788232,1
ENSG00000117308,23795599,23800781,1
ENSG00000273844,196970495,196970671,1
ENSG00000235748,197138748,197139307,1
ENSG00000221879,197363817,197364078,1
ENSG00000230260,197437976,197447469,1
ENSG00000199241,240698320,240698429,1
ENSG00000223963,240769420,240771534,1
ENSG00000215802,240823006,240823433,1
ENSG00000233615,240919653,240920609,1
ENSG00000238085,240998451,240998794,1
ENSG00000265831,241132272,241132346,1
ENSG00000224348,241305580,241305882,1
ENSG00000287738,241453751,241484995,1
ENSG00000132703,159587826,159588865,1
ENSG00000276632,159649151,159649620,1
ENSG00000223603,159704983,159705607,1
ENSG00000132693,159712289,159714589,1
ENSG00000235226,159759170,159759589,1
ENSG00000158716,159780932,159782543,1
ENSG00000181036,159800511,159816257,1
ENSG00000158714,159826811,159837492,1
ENSG00000212161,159851906,159851972,1
ENSG00000243284,159854316,159862657,1
ENSG00000213085,159872364,159900165,1
ENSG00000266458,159899979,159900079,1
ENSG00000287040,159900475,159903431,1
ENSG00000279430,159910094,159910554,1
ENSG00000162723,159951492,159954237,1
ENSG00000273933,159972548,159974064,1
ENSG00000256029,159834474,159873053,1
ENSG00000188004,159834480,159855071,1
ENSG00000266580,31758660,31758735,1
ENSG00000254545,31789130,31791322,1
ENSG00000269967,31851913,31921841,1
ENSG00000228634,31933020,31933975,1
ENSG00000284702,31972189,31987034,1
ENSG00000221040,116278606,116278821,1
ENSG00000163399,116372668,116410261,1
ENSG00000212385,116413766,116413869,1
ENSG00000200547,116452536,116452627,1
ENSG00000224950,116493016,116499212,1
ENSG00000177888,197153682,197201293,1
ENSG00000243364,155063737,155069553,1
ENSG00000251246,155063748,155086807,1
ENSG00000143590,155078837,155087538,1
ENSG00000202027,155120490,155120598,1
ENSG00000169242,155127876,155134899,1
ENSG00000169241,155135344,155138857,1
ENSG00000223452,155148544,155148813,1
ENSG00000163463,155169408,155173475,1
ENSG00000273088,155169409,155187272,1
ENSG00000284586,155195177,155195272,1
ENSG00000169231,155195588,155209051,1
ENSG00000177628,155234452,155244699,1
ENSG00000143630,155277463,155289848,1
ENSG00000143627,155289293,155301438,1
ENSG00000253074,67196140,67196243,1
ENSG00000252116,67267601,67267726,1
ENSG00000228523,67278052,67278779,1
ENSG00000223263,67417214,67417318,1
ENSG00000207504,67541127,67541233,1
ENSG00000238139,67561073,67561446,1
ENSG00000197721,207645113,207738416,1
ENSG00000244703,207645234,207657410,1
ENSG00000226289,207658454,207659142,1
ENSG00000285239,207709024,207711508,1
ENSG00000234219,207762584,207763263,1
ENSG00000174059,207880972,207911402,1
ENSG00000158731,159598298,159599227,1
ENSG00000201746,10163268,10163374,1
ENSG00000264881,10227718,10227803,1
ENSG00000199562,10298966,10299072,1
ENSG00000264501,10306465,10306757,1
ENSG00000284735,10381906,10387150,1
ENSG00000284642,10395416,10397432,1
ENSG00000142657,10398592,10420511,1
ENSG00000271989,10429881,10430677,1
ENSG00000251503,10430102,10452153,1
ENSG00000175279,10430433,10442808,1
ENSG00000160049,10456522,10472529,1
ENSG00000203469,10458555,10459338,1
ENSG00000236035,203656969,203657760,1
ENSG00000221643,203729581,203729705,1
ENSG00000227417,203805621,203806263,1
ENSG00000223505,203835585,203835912,1
ENSG00000182004,203861599,203871152,1
ENSG00000236430,203872574,203874187,1
ENSG00000130768,27935000,27959157,1
ENSG00000227050,27938875,27960193,1
ENSG00000238231,27990158,27990524,1
ENSG00000240750,28031884,28032180,1
ENSG00000158156,27959588,27968093,1
ENSG00000182118,231018958,231040254,1
ENSG00000283799,231019828,231019924,1
ENSG00000227934,231021611,231022183,1
ENSG00000229595,231117831,231118325,1
ENSG00000143633,231223763,231241187,1
ENSG00000281912,45303910,45305619,1
ENSG00000288208,45329262,45491155,1
ENSG00000132773,45340052,45343973,1
ENSG00000070759,45343883,45491163,1
ENSG00000236872,45415020,45415344,1
ENSG00000280670,45493866,45500079,1
ENSG00000132763,45500300,45513382,1
ENSG00000226164,247119669,247120278,1
ENSG00000224014,247175256,247175525,1
ENSG00000215795,247183813,247185482,1
ENSG00000259865,247187281,247188526,1
ENSG00000283881,247201967,247202060,1
ENSG00000252516,247204570,247204661,1
ENSG00000214144,247229940,247231880,1
ENSG00000235818,247236868,247237957,1
ENSG00000202079,247294835,247294941,1
ENSG00000169224,247507058,247577690,1
ENSG00000177489,247588360,247589313,1
ENSG00000177476,247605586,247606515,1
ENSG00000283369,247607126,247607201,1
ENSG00000230411,247666887,247667841,1
ENSG00000251977,8292157,8292263,1
ENSG00000252254,8328067,8328179,1
ENSG00000227854,239052748,239052903,1
ENSG00000215805,239972787,239974245,1
ENSG00000228818,240142670,240145389,1
ENSG00000202041,240154651,240154772,1
ENSG00000223694,240170155,240171291,1
ENSG00000233735,240177839,240179644,1
ENSG00000133019,239386565,239915452,1
ENSG00000162636,108560089,108644900,1
ENSG00000162639,108648290,108661526,1
ENSG00000134186,108692310,108702928,1
ENSG00000143107,108712908,108742749,1
ENSG00000232971,108734256,108734725,1
ENSG00000116266,108746674,108809523,1
ENSG00000228076,108766841,108767584,1
ENSG00000237349,108986963,108987245,1
ENSG00000244716,108992282,108992836,1
ENSG00000228665,109030067,109030319,1
ENSG00000228054,109046828,109047482,1
ENSG00000273382,109087971,109090858,1
ENSG00000215717,109090764,109096934,1
ENSG00000278249,109100193,109100612,1
ENSG00000251484,109103535,109104766,1
ENSG00000132676,155687960,155739010,1
ENSG00000227673,155710098,155710563,1
ENSG00000234937,155845367,155846624,1
ENSG00000132718,155859567,155885199,1
ENSG00000283442,155894281,155894386,1
ENSG00000132680,155913045,155934413,1
ENSG00000207475,155919909,155920045,1
ENSG00000280466,155925958,155926085,1
ENSG00000281394,155925958,155926086,1
ENSG00000277817,155951273,155951336,1
ENSG00000224276,155991390,156001787,1
ENSG00000163479,156009048,156020951,1
ENSG00000160803,156035299,156053798,1
ENSG00000132698,156061160,156070504,1
ENSG00000252236,156192063,156192203,1
ENSG00000260238,156212982,156243332,1
ENSG00000242252,156242184,156243317,1
ENSG00000198952,156249224,156282825,1
ENSG00000163472,156282935,156293185,1
ENSG00000163468,156308968,156367873,1
ENSG00000132677,156369211,156385219,1
ENSG00000207933,156420341,156420429,1
ENSG00000254726,156072013,156082465,1
ENSG00000186377,47023669,47050751,1
ENSG00000186160,47067231,47118318,1
ENSG00000225154,47074778,47075979,1
ENSG00000225514,47164510,47165920,1
ENSG00000162366,47183582,47191044,1
ENSG00000226252,47225797,47230750,1
ENSG00000186790,47416285,47418052,1
ENSG00000237424,47432133,47434641,1
ENSG00000189030,156298624,156299307,1
ENSG00000162763,165544000,165563957,1
ENSG00000143061,116574399,116667755,1
ENSG00000203740,170145959,170168866,1
ENSG00000162374,50024029,50203772,1
ENSG00000168275,234373456,234385080,1
ENSG00000241563,10450031,10451998,1
ENSG00000153207,246839098,246931948,1
ENSG00000156869,99703970,99766635,1
ENSG00000033122,69567922,70151945,1
ENSG00000143278,197038741,197067260,1
ENSG00000116678,65420652,65641559,1
ENSG00000159352,151254709,151267479,1
ENSG00000158710,159918107,159925507,1
ENSG00000049239,9234774,9271337,1
ENSG00000186564,47438044,47440691,1
ENSG00000244038,20651767,20661544,1
ENSG00000116690,186296279,186314567,1
ENSG00000126091,43705824,43931165,1
ENSG00000171163,248850006,248859144,1
ENSG00000172456,59296638,59810647,1
ENSG00000158786,20139323,20150381,1
ENSG00000118733,101802560,101996926,1
ENSG00000157870,2586491,2591469,1
ENSG00000179085,155139891,155140595,1
ENSG00000173080,155941638,155943087,1
ENSG00000276470,11843812,11843984,1
ENSG00000278852,11845549,11845697,1
ENSG00000275915,11847442,11847549,1
ENSG00000120937,11857464,11858945,1
ENSG00000224904,11877770,11880406,1
ENSG00000199347,11908152,11908271,1
ENSG00000201801,11909808,11909927,1
ENSG00000083444,11934205,11975538,1
ENSG00000287384,11979533,11980127,1
ENSG00000270914,12017216,12017308,1
ENSG00000116691,12019466,12032045,1
ENSG00000202461,12024012,12024124,1
ENSG00000276869,12029158,12029222,1
ENSG00000243539,12036740,12037014,1
ENSG00000120949,12063303,12144207,1
ENSG00000201135,12077881,12077984,1
ENSG00000227875,12080293,12080547,1
ENSG00000285604,12088441,12092264,1
ENSG00000283789,12166943,12167038,1
ENSG00000263676,12191713,12191773,1
ENSG00000200591,32639951,32640052,1
ENSG00000162521,32651142,32686211,1
ENSG00000162520,32679906,32703596,1
ENSG00000162522,32741830,32774970,1
ENSG00000116497,32816767,32858875,1
ENSG00000121905,32885994,32898441,1
ENSG00000121900,32894594,32901438,1
ENSG00000278966,32973553,32974463,1
ENSG00000143222,161152776,161158856,1
ENSG00000143224,161166056,161178013,1
ENSG00000158850,161171310,161177968,1
ENSG00000158859,161184302,161199054,1
ENSG00000158869,161215234,161220699,1
ENSG00000158882,161225939,161230746,1
ENSG00000284035,161227186,161227261,1
ENSG00000143257,161229666,161238244,1
ENSG00000248485,161258745,161285450,1
ENSG00000188931,161364733,161367876,1
ENSG00000236484,161378707,161379358,1
ENSG00000288093,161399998,161401868,1
ENSG00000206921,161401289,161401395,1
ENSG00000215840,161406068,161407082,1
ENSG00000277882,161411597,161411802,1
ENSG00000283317,161433444,161440996,1
ENSG00000277762,147689256,147689537,1
ENSG00000227139,147697794,147699335,1
ENSG00000265107,147756199,147773362,1
ENSG00000234190,147777590,147788953,1
ENSG00000223728,147840962,147842359,1
ENSG00000121634,147902795,147909269,1
ENSG00000188092,147928393,147993592,1
ENSG00000273059,148011799,148012228,1
ENSG00000206791,148014417,148014583,1
ENSG00000206585,148038753,148038916,1
ENSG00000198658,148146395,148149566,1
ENSG00000238382,232700204,232700308,1
ENSG00000207190,64028894,64029000,1
ENSG00000200508,64066640,64066741,1
ENSG00000116688,11980181,12015211,1
ENSG00000188800,40245947,40251684,1
ENSG00000084073,40258041,40294180,1
ENSG00000231296,40262672,40262984,1
ENSG00000049089,40300489,40317813,1
ENSG00000227311,40333078,40333557,1
ENSG00000213172,40364766,40365183,1
ENSG00000284677,40436199,40450039,1
ENSG00000187801,40450102,40463718,1
ENSG00000260920,40464319,40466767,1
ENSG00000255054,25811470,25823744,1
ENSG00000117640,25818640,25832942,1
ENSG00000127423,25831913,25859458,1
ENSG00000182749,25861484,25875708,1
ENSG00000207302,25877496,25877605,1
ENSG00000229786,25887360,25887610,1
ENSG00000223624,25888970,25889109,1
ENSG00000283938,25906362,25906454,1
ENSG00000199385,44390722,44390823,1
ENSG00000263381,44545493,44545552,1
ENSG00000126106,44635238,44674481,1
ENSG00000198520,44674692,44725591,1
ENSG00000199377,44721786,44721902,1
ENSG00000200169,44731055,44731170,1
ENSG00000142945,44739818,44767767,1
ENSG00000142937,44775251,44778779,1
ENSG00000264294,44775864,44775943,1
ENSG00000200913,44776490,44776593,1
ENSG00000202031,44777843,44777912,1
ENSG00000207421,44778390,44778456,1
ENSG00000281859,44778390,44778458,1
ENSG00000234093,44780331,44780715,1
ENSG00000202444,44819883,44819997,1
ENSG00000226499,44843921,44844082,1
ENSG00000070785,44850522,44986722,1
ENSG00000253039,44932323,44932431,1
ENSG00000229815,44958557,44959395,1
ENSG00000232369,44988234,44988725,1
ENSG00000268949,44988705,44991834,1
ENSG00000126107,45002540,45011324,1
ENSG00000126088,45010950,45015575,1
ENSG00000234315,45069977,45070429,1
ENSG00000162408,6521347,6554513,1
ENSG00000229519,6547905,6548619,1
ENSG00000173662,6555307,6579755,1
ENSG00000204859,6579994,6589280,1
ENSG00000230735,89629725,89676386,1
ENSG00000171488,89633072,89769903,1
ENSG00000226394,89661212,89661353,1
ENSG00000237200,22517474,22519708,1
ENSG00000070886,22563489,22603595,1
ENSG00000276835,22633258,22633366,1
ENSG00000265422,22719517,22719598,1
ENSG00000223776,236523052,236524508,1
ENSG00000273058,236536162,236536704,1
ENSG00000230325,236540094,236550280,1
ENSG00000119285,236549005,236604516,1
ENSG00000226498,236819634,236820518,1
ENSG00000237991,236981339,236981708,1
ENSG00000244020,237004103,237004441,1
ENSG00000288099,237013373,237014200,1
ENSG00000225886,27669468,27703063,1
ENSG00000206767,27675603,27675709,1
ENSG00000226662,27686810,27687471,1
ENSG00000207095,27693731,27693835,1
ENSG00000231344,27739091,27739439,1
ENSG00000230833,27739954,27740629,1
ENSG00000117758,27773219,27824443,1
ENSG00000269971,27773858,27774041,1
ENSG00000270031,27819983,27820341,1
ENSG00000223062,27824538,27824643,1
ENSG00000286433,27827812,27831209,1
ENSG00000117751,27830782,27851676,1
ENSG00000252947,27834401,27834566,1
ENSG00000130775,27872543,27886685,1
ENSG00000117748,27891524,27914746,1
ENSG00000223643,16851257,16853129,1
ENSG00000230239,16855407,16859284,1
ENSG00000263811,16858949,16859021,1
